Brand,Model Name,Model Image,Weight(g),Width(px),Height(px),ROM(MB),RAM(MB),Battery Capacity(mAh),Price(USD)
motorola,Motorola DROID Maxx,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-maxx.jpg,167.0,720,1280,16000.0,2000.0,3500.0,248.59999999999997
motorola,Motorola DROID Mini,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-mini.jpg,130.0,720,1280,16000.0,2000.0,2000.0,203.39999999999998
motorola,Motorola RAZR D3 XT919,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-d3.jpg,120.0,480,800,4000.0,1000.0,2000.0,259.9
motorola,Motorola RAZR D1,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-d1.jpg,110.0,320,480,4000.0,1000.0,1785.0,169.49999999999997
motorola,Motorola Electrify M XT905,https://fdn2.gsmarena.com/vv/bigpic/motorola-electrify-m.jpg,111.1,540,960,8000.0,1000.0,2000.0,282.5
motorola,Motorola RAZR i XT890,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-i.jpg,126.0,540,960,8000.0,1000.0,2000.0,203.39999999999998
motorola,Motorola DROID RAZR MAXX HD,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-razr-maxx-hd.jpg,157.0,720,1280,,1000.0,3300.0,305.09999999999997
motorola,Motorola DROID RAZR HD,https://fdn2.gsmarena.com/vv/bigpic/motorla-razr-hd-vz.jpg,146.0,720,1280,16000.0,1000.0,2530.0,282.5
motorola,Motorola RAZR HD XT925,https://fdn2.gsmarena.com/vv/bigpic/motorla-razr-hd.jpg,146.0,720,1280,16000.0,1000.0,2500.0,282.5
motorola,Motorola DROID RAZR M,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-m-vz.jpg,126.0,540,960,8000.0,1000.0,2000.0,282.5
motorola,Motorola RAZR M XT905,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-m.jpg,126.0,540,960,8000.0,1000.0,2000.0,282.5
motorola,Motorola DEFY XT XT556,https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-xt.jpg,130.0,480,854,1000.0,512.0,1650.0,180.79999999999998
motorola,Motorola Electrify 2 XT881,https://fdn2.gsmarena.com/vv/bigpic/motorola-electrify-2.jpg,130.0,540,960,8000.0,1000.0,1780.0,293.79999999999995
motorola,Motorola Photon Q 4G LTE XT897,https://fdn2.gsmarena.com/vv/bigpic/motorola-photon-q.jpg,170.1,540,960,8000.0,1000.0,1785.0,248.59999999999997
motorola,Motorola ATRIX HD MB886,https://fdn2.gsmarena.com/vv/bigpic/motorola-atrix-hd-mb886.jpg,140.0,720,1280,8000.0,1000.0,1780.0,248.59999999999997
motorola,Motorola XT760,https://fdn2.gsmarena.com/vv/bigpic/Motorola-XT760.jpg,125.0,540,960,2000.0,768.0,1650.0,169.49999999999997
motorola,Motorola ATRIX TV XT687,https://fdn2.gsmarena.com/vv/bigpic/motorola-atrix-tv-xt687.jpg,129.7,480,854,512.0,512.0,,237.29999999999998
motorola,Motorola ATRIX TV XT682,https://fdn2.gsmarena.com/vv/bigpic/motorola-atrix-tv-xt682.jpg,129.7,480,854,1000.0,512.0,1700.0,259.9
motorola,Motorola MotoGO TV EX440,https://fdn2.gsmarena.com/vv/bigpic/motorola-motogo-tv.jpg,87.0,240,320,128.0,50.0,910.0,180.79999999999998
motorola,Motorola Motosmart Me XT303,https://fdn2.gsmarena.com/vv/bigpic/motorola-motosmart-me-xt303.jpg,107.0,320,480,512.0,256.0,1500.0,180.79999999999998
motorola,Motorola MOTOKEY 3-CHIP EX117,https://fdn2.gsmarena.com/vv/bigpic/Motorola-MOTOKEY-3-CHIP.jpg,87.0,176,220,50.0,64.0,750.0,79.1
motorola,Motorola RAZR V XT885,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-v-xt885-xt886.jpg,125.0,540,960,4000.0,1000.0,1750.0,237.29999999999998
motorola,Motorola RAZR V XT889,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-v-xt889.jpg,125.0,540,960,4000.0,1000.0,1780.0,237.29999999999998
motorola,Motorola RAZR V MT887,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-v-mt887.jpg,125.0,540,960,1000.0,1000.0,1750.0,237.29999999999998
motorola,Motorola MOTOSMART MIX XT550,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt550.jpg,131.5,320,480,512.0,512.0,1735.0,90.39999999999999
motorola,Motorola Motosmart Flip XT611,https://fdn2.gsmarena.com/vv/bigpic/motorola-motosmart-flip-xt611.jpg,110.0,320,480,512.0,512.0,1540.0,169.49999999999997
motorola,Motorola XT390,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt390.jpg,110.0,320,480,512.0,512.0,,237.29999999999998
motorola,Motorola RAZR MAXX,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-maxx.jpg,145.0,540,960,16000.0,1000.0,3300.0,259.9
motorola,Motorola DEFY XT535,https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-xt535.jpg,115.0,480,854,1000.0,512.0,1650.0,146.89999999999998
motorola,Motorola DROID 4 XT894,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid4-xt894.jpg,178.9,540,960,16000.0,1000.0,1785.0,293.79999999999995
motorola,Motorola DROID RAZR MAXX,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-razr-maxx.jpg,145.0,540,960,8000.0,1000.0,3300.0,293.79999999999995
motorola,Motorola Motoluxe MT680,https://fdn2.gsmarena.com/vv/bigpic/motorola-motoluxe-mt680.jpg,136.0,480,800,1000.0,512.0,1390.0,112.99999999999999
motorola,Motorola Motoluxe XT389,https://fdn2.gsmarena.com/vv/bigpic/motorola-motoluxe-xt389.jpg,98.0,320,480,512.0,512.0,,124.29999999999998
motorola,Motorola Motoluxe,https://fdn2.gsmarena.com/vv/bigpic/motorola-motoluxe.jpg,123.6,480,854,1000.0,512.0,1400.0,203.39999999999998
motorola,Motorola Defy Mini XT320,https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-mini-xt320-ofic.jpg,107.0,320,480,512.0,512.0,1650.0,180.79999999999998
motorola,Motorola XT319,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt319.jpg,109.0,320,480,512.0,256.0,1390.0,146.89999999999998
motorola,Motorola DROID XYBOARD 8.2 MZ609 ,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-xyboard-8.2.jpg,390.0,800,1280,16000.0,1000.0,3960.0,327.7
motorola,Motorola DROID XYBOARD 10.1 MZ617,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-xyboard-10.1.jpg,599.0,800,1280,16000.0,1000.0,7000.0,293.79999999999995
motorola,Motorola XT532,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt532.jpg,115.0,320,480,512.0,512.0,1500.0,79.1
motorola,Motorola MOTO XT615,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt615.jpg,123.6,480,854,1000.0,512.0,1390.0,135.6
motorola,Motorola EX226,https://fdn2.gsmarena.com/vv/bigpic/motorola-ex226.jpg,90.0,240,320,50.0,128.0,910.0,79.1
motorola,Motorola Motokey Social,https://fdn2.gsmarena.com/vv/bigpic/motorola-motokey-social-ex225.jpg,87.0,240,320,50.0,128.0,910.0,135.6
motorola,Motorola XOOM 2 Media Edition 3G MZ608,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom-2-media-edition-3g-mz608.jpg,386.0,800,1280,16000.0,1000.0,3960.0,237.29999999999998
motorola,Motorola XOOM 2 Media Edition MZ607,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom-2-media-edition.jpg,386.0,800,1280,16000.0,1000.0,3960.0,237.29999999999998
motorola,Motorola XOOM 2 3G MZ616,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom-2-3g-mz616.jpg,599.0,800,1280,16000.0,1000.0,7000.0,237.29999999999998
motorola,Motorola XOOM 2 MZ615,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom-2.jpg,599.0,800,1280,16000.0,1000.0,7000.0,237.29999999999998
motorola,Motorola XOOM Media Edition MZ505,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom-media-edition-mz505.jpg,650.0,800,1280,16000.0,1000.0,,259.9
motorola,Motorola RAZR XT910,https://fdn2.gsmarena.com/vv/bigpic/motorla-razr-europe.jpg,127.0,540,960,16000.0,1000.0,1780.0,248.59999999999997
motorola,Motorola DROID RAZR XT912,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-razr.jpg,127.0,540,960,16000.0,1000.0,1780.0,248.59999999999997
motorola,Motorola ATRIX 2 MB865,https://fdn2.gsmarena.com/vv/bigpic/motorola-atrix-2-ofic.jpg,147.0,540,960,8000.0,1000.0,1785.0,259.9
motorola,Motorola Admiral XT603,https://fdn2.gsmarena.com/vv/bigpic/motorola-admiral.jpg,134.0,480,640,4000.0,512.0,1860.0,180.79999999999998
motorola,Motorola ME632,https://fdn2.gsmarena.com/vv/bigpic/motorola-me632.jpg,130.0,480,640,4000.0,512.0,,101.69999999999999
motorola,Motorola PRO+,https://fdn2.gsmarena.com/vv/bigpic/motorola-pro-plus.jpg,113.0,480,640,4000.0,512.0,1600.0,248.59999999999997
motorola,Motorola DEFY+,https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-plus.jpg,118.0,480,854,2000.0,512.0,1700.0,192.1
motorola,Motorola FIRE XT,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt531.jpg,84.3,320,480,512.0,512.0,1540.0,112.99999999999999
motorola,Motorola FIRE XT311,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt316-new.jpg,110.0,240,320,512.0,256.0,1420.0,135.6
motorola,Motorola SPICE Key XT317,https://fdn2.gsmarena.com/vv/bigpic/motorola-spice-key-xt317.jpg,110.0,240,320,512.0,256.0,1420.0,112.99999999999999
motorola,Motorola SPICE Key,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt316-new.jpg,110.0,240,320,512.0,256.0,1420.0,112.99999999999999
motorola,Motorola MILESTONE 3 XT860,https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-3.jpg,184.0,540,960,8000.0,512.0,1540.0,203.39999999999998
motorola,Motorola DROID 3,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-3.jpg,167.0,540,960,16000.0,512.0,1540.0,225.99999999999997
motorola,Motorola Triumph,https://fdn2.gsmarena.com/vv/bigpic/motorola-triumph-new.jpg,143.0,480,800,2000.0,512.0,1400.0,237.29999999999998
motorola,Motorola Photon 4G MB855,https://fdn2.gsmarena.com/vv/bigpic/motorola-photon-4g.jpg,158.0,540,960,16000.0,1000.0,1700.0,305.09999999999997
motorola,Motorola EX232,https://fdn2.gsmarena.com/vv/bigpic/motorola-ex232.jpg,95.0,240,320,64.0,128.0,910.0,169.49999999999997
motorola,Motorola MOTO MT870,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-mt870.jpg,149.0,540,960,4000.0,512.0,1880.0,203.39999999999998
motorola,Motorola MOTO MT620,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-mt620.jpg,125.0,320,480,512.0,256.0,1390.0,135.6
motorola,Motorola Milestone XT883,https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-xt883.jpg,184.0,540,960,16000.0,512.0,1500.0,259.9
motorola,Motorola MOTO XT882,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt882.jpg,136.5,540,960,8000.0,512.0,1880.0,259.9
motorola,Motorola MOTO XT316,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt316-new.jpg,110.0,240,320,512.0,256.0,1420.0,56.49999999999999
motorola,Motorola XOOM MZ604,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom.jpg,730.0,800,1280,16000.0,1000.0,,350.29999999999995
motorola,Motorola XOOM MZ601,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom.jpg,730.0,800,1280,16000.0,1000.0,,350.29999999999995
motorola,Motorola XOOM MZ600,https://fdn2.gsmarena.com/vv/bigpic/motorola-xoom.jpg,730.0,800,1280,16000.0,1000.0,,350.29999999999995
motorola,Motorola ATRIX,https://fdn2.gsmarena.com/vv/bigpic/motorola-atrix-europe.jpg,135.0,540,960,16000.0,1000.0,1930.0,192.1
motorola,Motorola ATRIX 4G,https://fdn2.gsmarena.com/vv/bigpic/motorola-ATRIX-4G.jpg,135.0,540,960,16000.0,1000.0,1930.0,214.7
motorola,Motorola Cliq 2,https://fdn2.gsmarena.com/vv/bigpic/motorola-cliq-2-ofic.jpg,175.0,480,854,1000.0,512.0,1420.0,225.99999999999997
motorola,Motorola DROID BIONIC XT875,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-bionic-ofic.jpg,158.8,540,960,16000.0,512.0,1735.0,237.29999999999998
motorola,Motorola DROID BIONIC XT865,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-bionic-xt865.jpg,158.0,540,960,16000.0,512.0,1930.0,282.5
motorola,Motorola DROID X ME811,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-x-me811.jpg,155.0,480,854,1000.0,512.0,1540.0,169.49999999999997
motorola,Motorola MOTO ME525,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-me525-china-market.jpg,118.0,480,854,2000.0,512.0,1500.0,169.49999999999997
motorola,Motorola MILESTONE 2 ME722,https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-2-me722-china-market.jpg,169.0,480,854,8000.0,512.0,1390.0,124.29999999999998
motorola,Motorola DROID 2 Global,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid2-global.jpg,173.0,480,854,8000.0,512.0,1420.0,225.99999999999997
motorola,Motorola EX122,https://fdn2.gsmarena.com/vv/bigpic/motorola-EX122.jpg,97.0,240,400,128.0,64.0,910.0,90.39999999999999
motorola,Motorola DROID PRO XT610,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-pro.jpg,134.0,320,480,2000.0,512.0,1420.0,124.29999999999998
motorola,Motorola XT301,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt301.jpg,110.0,240,320,512.0,256.0,1170.0,192.1
motorola,Motorola SPICE XT300,https://fdn2.gsmarena.com/vv/bigpic/motorola-spice.jpg,145.0,240,320,512.0,256.0,1170.0,192.1
motorola,Motorola FLIPSIDE MB508,https://fdn2.gsmarena.com/vv/bigpic/motorola-flipside.jpg,145.0,320,480,512.0,512.0,1170.0,192.1
motorola,Motorola MOTO MT716,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-mt716.jpg,182.0,480,854,512.0,512.0,1380.0,203.39999999999998
motorola,Motorola BRAVO MB520,https://fdn2.gsmarena.com/vv/bigpic/motorola-bravo.jpg,122.0,480,854,2000.0,512.0,1540.0,169.49999999999997
motorola,Motorola CITRUS WX445,https://fdn2.gsmarena.com/vv/bigpic/Motorola-CITRUS.jpg,110.0,240,320,512.0,256.0,1150.0,101.69999999999999
motorola,Motorola DEFY,https://fdn2.gsmarena.com/vv/bigpic/motorola-defy.jpg,118.0,480,854,2000.0,512.0,1540.0,124.29999999999998
motorola,Motorola MILESTONE 2,https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-2.jpg,169.0,480,854,8000.0,512.0,1400.0,192.1
motorola,Motorola DROID X2,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-x2.jpg,155.0,540,960,8000.0,512.0,1540.0,259.9
motorola,Motorola DROID X,https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-x.jpg,155.0,480,854,6500.0,512.0,1540.0,169.49999999999997
motorola,Motorola MILESTONE XT720,https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-xt720-final.jpg,139.0,480,854,512.0,256.0,1390.0,214.7
motorola,Motorola XT720 MOTOROI,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt720-motoroi-new.jpg,139.0,480,854,512.0,256.0,1390.0,282.5
motorola,Motorola Quench XT5 XT502,https://fdn2.gsmarena.com/vv/bigpic/Quench-XT5-XT502.jpg,114.0,320,480,512.0,256.0,1270.0,225.99999999999997
motorola,Motorola Quench XT3 XT502,https://fdn2.gsmarena.com/vv/bigpic/motorola-quench-xt3-new.jpg,114.0,320,480,512.0,256.0,1270.0,192.1
motorola,Motorola FlipOut,https://fdn2.gsmarena.com/vv/bigpic/moto-flipout.jpg,120.0,240,320,512.0,512.0,1130.0,101.69999999999999
motorola,Motorola QUENCH,https://fdn2.gsmarena.com/vv/bigpic/motorola-quench.jpg,130.0,320,480,512.0,256.0,1420.0,112.99999999999999
motorola,Motorola BACKFLIP,https://fdn2.gsmarena.com/vv/bigpic/motorola-backflip-motus.jpg,133.0,320,480,512.0,256.0,1400.0,169.49999999999997
motorola,Motorola XT701,https://fdn2.gsmarena.com/vv/bigpic/motorola-xt701.jpg,140.0,480,854,512.0,256.0,1420.0,259.9
motorola,Motorola MT710 ZHILING,https://fdn2.gsmarena.com/vv/bigpic/motorola-mt710.jpg,125.0,480,854,4000.0,256.0,1140.0,259.9
motorola,Motorola MOTO XT702,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt702.jpg,165.0,480,854,512.0,256.0,1390.0,169.49999999999997
motorola,Motorola MILESTONE,https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone.jpg,165.0,480,854,133.0,256.0,1400.0,146.89999999999998
motorola,Motorola DEXT MB220,https://fdn2.gsmarena.com/vv/bigpic/moto-cliq.jpg,163.0,320,480,1000.0,256.0,1420.0,146.89999999999998
motorola,Motorola MC55,https://fdn2.gsmarena.com/vv/bigpic/motorola-mc55.jpg,336.0,240,320,256.0,128.0,2400.0,169.49999999999997
motorola,Motorola A3100,https://fdn2.gsmarena.com/vv/bigpic/motorola-a3100.jpg,119.0,240,320,256.0,128.0,1170.0,169.49999999999997
motorola,Motorola A3000,https://fdn2.gsmarena.com/vv/bigpic/motorola-a3000.jpg,119.0,240,320,256.0,128.0,1130.0,146.89999999999998
vertu,Vertu Signature Touch (2015),https://fdn2.gsmarena.com/vv/bigpic/vertu-signature-touch-2015.jpg,225.0,1080,1920,64000.0,4000.0,3160.0,10169.999999999998
vertu,Vertu Aster,https://fdn2.gsmarena.com/vv/bigpic/vertu-aster1.jpg,193.0,1080,1920,64000.0,2000.0,2275.0,6147.2
vertu,Vertu Signature Touch,https://fdn2.gsmarena.com/vv/bigpic/vertu-signature-touch-clous-de-paris.jpg,192.0,1080,1920,64000.0,2000.0,2275.0,9367.699999999999
microsoft,Microsoft Surface Duo,https://fdn2.gsmarena.com/vv/bigpic/microsoft-surface-duo.jpg,250.0,1800,2700,128000.0,6000.0,3577.0,1355.9999999999998
microsoft,Microsoft Lumia 650,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-650-s.jpg,122.0,720,1280,16000.0,1000.0,2000.0,169.49999999999997
microsoft,Microsoft Lumia 950 XL Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-950-xl--.jpg,165.0,1440,2560,32000.0,3000.0,3340.0,395.49999999999994
microsoft,Microsoft Lumia 950 XL,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-950-xl--.jpg,165.0,1440,2560,32000.0,3000.0,3340.0,395.49999999999994
microsoft,Microsoft Lumia 950 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-950-1.jpg,150.0,1440,2560,32000.0,3000.0,3000.0,316.4
microsoft,Microsoft Lumia 950,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-950-1.jpg,150.0,1440,2560,32000.0,3000.0,3000.0,316.4
microsoft,Microsoft Lumia 550,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-550-.jpg,141.9,720,1280,8000.0,1000.0,2100.0,101.69999999999999
microsoft,Microsoft Lumia 540 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-540-ds1.jpg,152.0,720,1280,8000.0,1000.0,2200.0,112.99999999999999
microsoft,Microsoft Lumia 430 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-430.jpg,127.9,480,800,8000.0,1000.0,1500.0,79.1
microsoft,Microsoft Lumia 640 XL LTE Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-xl-4g-ds.jpg,171.0,720,1280,8000.0,1000.0,3000.0,225.99999999999997
microsoft,Microsoft Lumia 640 XL LTE,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-xl-4g.jpg,171.0,720,1280,8000.0,1000.0,3000.0,225.99999999999997
microsoft,Microsoft Lumia 640 XL Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-xl-3g-ds.jpg,171.0,720,1280,8000.0,1000.0,3000.0,192.1
microsoft,Microsoft Lumia 640 XL,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-xl-3g.jpg,171.0,720,1280,8000.0,1000.0,3000.0,192.1
microsoft,Microsoft Lumia 640 LTE Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-4g-ds.jpg,145.0,720,1280,8000.0,1000.0,2500.0,169.49999999999997
microsoft,Microsoft Lumia 640 LTE,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-4g.jpg,145.0,720,1280,8000.0,1000.0,2500.0,135.6
microsoft,Microsoft Lumia 640 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-3g-ds.jpg,145.0,720,1280,8000.0,1000.0,2500.0,192.1
microsoft,Microsoft Lumia 532 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-532.jpg,136.3,480,800,8000.0,1000.0,1560.0,101.69999999999999
microsoft,Microsoft Lumia 532,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-532.jpg,136.3,480,800,8000.0,1000.0,1560.0,101.69999999999999
microsoft,Microsoft Lumia 435 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-435.jpg,134.1,480,800,8000.0,1000.0,1560.0,79.1
microsoft,Microsoft Lumia 435,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-435.jpg,134.1,480,800,8000.0,1000.0,1560.0,79.1
microsoft,Microsoft Lumia 535 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-535-ds.jpg,146.0,540,960,8000.0,1000.0,1905.0,90.39999999999999
microsoft,Microsoft Lumia 535,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-535.jpg,146.0,540,960,8000.0,1000.0,1905.0,90.39999999999999
microsoft,Microsoft Surface 2,https://fdn2.gsmarena.com/vv/bigpic/microsoft-surface-2.jpg,675.9,1080,1920,32000.0,2000.0,,372.9
microsoft,Microsoft Surface,https://fdn2.gsmarena.com/vv/bigpic/microsoft-surface.jpg,680.4,768,1366,32000.0,2000.0,,293.79999999999995
microsoft,Microsoft Kin TWOm,https://fdn2.gsmarena.com/vv/bigpic/kin-twom.jpg,133.0,320,480,8000.0,256.0,,180.79999999999998
microsoft,Microsoft Kin ONEm,https://fdn2.gsmarena.com/vv/bigpic/kin-onem.jpg,110.6,240,320,4000.0,256.0,1240.0,101.69999999999999
microsoft,Microsoft Kin One,https://fdn2.gsmarena.com/vv/bigpic/microsoft-kin-one-new.jpg,110.6,240,320,4000.0,256.0,1240.0,327.7
samsung,Samsung Galaxy A02,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a02.jpg,206.0,720,1600,32000.0,3000.0,5000.0,101.69999999999999
samsung,Samsung Galaxy M21s,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m21s.jpg,191.0,1080,2340,64000.0,4000.0,6000.0,259.9
samsung,Samsung Galaxy Tab Active3,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-active3.jpg,426.0,1200,1920,64000.0,4000.0,5050.0,677.9999999999999
samsung,Samsung Galaxy Tab A7 10.4 (2020),https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a7-104-2020.jpg,476.0,1200,2000,32000.0,3000.0,7040.0,271.2
samsung,Samsung Galaxy A51 5G UW,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a51-5g-uw.jpg,188.8,1080,2400,128000.0,6000.0,4500.0,
samsung,Samsung Galaxy Tab S7+,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-s7-plus1.jpg,575.0,1752,2800,128000.0,6000.0,10090.0,1016.9999999999999
samsung,Samsung Galaxy Tab S7,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-s7-1.jpg,498.0,1600,2560,128000.0,6000.0,8000.0,790.9999999999999
samsung,Samsung Galaxy A Quantum,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a71-5g.jpg,185.0,1080,2400,128000.0,8000.0,4500.0,565.0
samsung,Samsung Galaxy Tab A 8.4 (2020),https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-84-2020.jpg,309.0,1200,1920,32000.0,3000.0,5000.0,271.2
samsung,Samsung Galaxy Tab S6 Lite,https://fdn2.gsmarena.com/vv/bigpic/galaxy-tab-s6-lite.jpg,467.0,1200,2000,64000.0,4000.0,7040.0,429.4
samsung,Samsung Galaxy S20 5G UW,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s20-.jpg,168.1,1440,3200,128000.0,8000.0,4000.0,994.3999999999999
samsung,Samsung Galaxy Tab S6 5G,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-s6-5g-sm-t866n.jpg,420.0,1600,2560,128000.0,6000.0,7040.0,903.9999999999999
samsung,Samsung Galaxy Xcover FieldPro,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-xcover-fieldpro-sm-g889f.jpg,256.0,1440,2560,64000.0,4000.0,4500.0,1152.6
samsung,Samsung Galaxy A70s,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a70s-.jpg,187.0,1080,2400,128000.0,6000.0,4500.0,429.4
samsung,Samsung Galaxy M10s,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m10s-m107f.jpg,169.0,720,1560,32000.0,3000.0,4000.0,124.29999999999998
samsung,Samsung Galaxy Fold,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-fold.jpg,263.0,1536,2152,512000.0,12000.0,4380.0,1977.4999999999998
samsung,Samsung Galaxy Tab Active Pro,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-active-pro-sm-t547.jpg,653.0,1200,1920,64000.0,4000.0,7600.0,677.9999999999999
samsung,Samsung Galaxy Note10 5G,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note10-.jpg,168.0,1080,2280,256000.0,12000.0,3500.0,1242.9999999999998
samsung,Samsung Galaxy Watch Active2 Aluminum,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-watch-active2-.jpg,30.0,360,360,4000.0,768.0,340.0,338.99999999999994
samsung,Samsung Galaxy Tab S6,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-s6.jpg,420.0,1600,2560,128000.0,6000.0,7040.0,677.9999999999999
samsung,Samsung Galaxy Tab A 8.0 (2019),https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-80-2019-r.jpg,345.0,800,1280,32000.0,2000.0,5100.0,146.89999999999998
samsung,Samsung Galaxy Xcover 4s,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-xcover-4s-sm-g398.jpg,172.0,720,1280,32000.0,3000.0,2800.0,293.79999999999995
samsung,Samsung Galaxy Watch Active,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-watch-active.jpg,25.0,360,360,4000.0,768.0,230.0,237.29999999999998
